Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI51,OUT013,155572.54755790162
NCX54,OUT013,92571.92823961702
DRE01,OUT013,223553.92998854507
NCB07,OUT045,184786.76411810925
FDU50,OUT035,107891.49487532293
FDG40,OUT035,31644.257549096834
FDW10,OUT018,167968.56379628225
FDX51,OUT013,178348.4414666621
NCP17,OUT045,58483.42123583054
FDP21,OUT035,178200.94483187978
FDL04,OUT045,98693.67112501866
FDV23,OUT013,110564.04840355928
FDF24,OUT046,74094.29981105645
FDH56,OUT027,101085.34064707792
FDB51,OUT049,55976.711764124804
FDI58,OUT027,83201.21355243903
FDR20,OUT013,37986.437964781115
FDC51,OUT018,117679.74484045368
FDB16,OUT027,74686.83571188153
FDE40,OUT049,55006.55976047931
NCM17,OUT035,40731.35419790203
FDU56,OUT035,175885.5205953913
FDS32,OUT019,126080.75280152638
FDX02,OUT049,211288.62304825106
FDT39,OUT027,138181.7096132627
FDE35,OUT017,54446.471944336365
NCI42,OUT019,192085.33897559423
DRL23,OUT046,97562.47349193614
FDA10,OUT046,113229.0278573881
FDA11,OUT013,84348.88645248284
NCM06,OUT046,144235.23669394807
NCT05,OUT035,244775.01402828217
NCQ02,OUT010,173675.587375407
NCY06,OUT049,121003.01014760742
FDY56,OUT035,213466.1266279856
FDL02,OUT035,98859.16327317187
NCI06,OUT035,169208.59709723276
FDQ14,OUT045,141416.31298329888
FDQ12,OUT017,217879.30530798697
FDP36,OUT046,42978.522247836925
FDK21,OUT027,231761.55288827186
FDO40,OUT045,139307.56754552072
NCK54,OUT019,103663.84726399298
FDY09,OUT018,169061.69114524827
NCW30,OUT049,245943.7037565669
NCC55,OUT027,27058.755114181888
FDE58,OUT018,112313.6426213242
FDR39,OUT013,169107.9139958078
FDU28,OUT049,175731.5477917973
FDH08,OUT017,217581.73325494686
FDG35,OUT045,165712.023653702
FDG22,OUT049,30895.256856601813
FDC34,OUT035,148667.2045281606
FDP15,OUT018,243600.132813213
FDK34,OUT010,224440.11610383078
FDU45,OUT035,109507.86048917467
FDQ04,OUT027,30401.934879832057
FDX22,OUT018,200511.6226714366
FDB45,OUT017,98978.95602783764
NCH43,OUT027,199582.83194004913
DRE60,OUT046,210649.17366783242
FDD17,OUT027,217788.06712041446
NCM54,OUT017,121503.34726613623
NCH55,OUT013,114676.78366143082
NCT06,OUT017,157675.18904444636
FDA48,OUT027,203777.87726119542
FDY58,OUT027,210227.0195882904
FDO25,OUT045,199840.6970623373
FDN50,OUT045,88831.02408605516
FDH35,OUT035,156458.7749453751
FDK09,OUT045,215234.07356425747
FDO16,OUT013,71638.27583373478
FDW11,OUT045,59034.597558179856
FDU47,OUT027,126396.40864261142
NCQ42,OUT010,118764.03080650502
FDK55,OUT027,77472.45273842184
FDN08,OUT049,108167.85653962825
FDT57,OUT045,225051.6564070053
FDJ12,OUT018,198359.70775488048
DRL59,OUT017,49915.19072367733
NCN53,OUT046,30053.856210047205
FDO51,OUT010,37870.902879988214
FDK56,OUT017,179798.10258070857
FDY12,OUT035,48947.6483023582
FDU15,OUT035,33753.357473744436
FDQ19,OUT046,228300.3201553619
DRF15,OUT045,145296.30696089542
DRE25,OUT019,79426.29619720545
FDK57,OUT018,114028.0036289392
FDD33,OUT010,217010.57516567176
FDR34,OUT027,210589.38366910125
FDU04,OUT045,113896.11489619529
FDE35,OUT019,49291.946091131955
NCD31,OUT035,154316.17507465914
FDJ56,OUT035,94513.68472010728
NCU53,OUT046,153601.1274717664
FDD39,OUT035,204153.99330265893
NCU17,OUT019,90456.84840894878
FDJ20,OUT046,114236.03488925826
NCW41,OUT018,150138.11632148863
FDL52,OUT035,35345.452868927314
FDS39,OUT035,133820.01669665967
DRJ47,OUT045,164178.21013143996
FDP13,OUT010,34386.45113728321
DRK39,OUT010,74581.44918500914
FDF28,OUT010,116418.59392754413
FDB09,OUT045,117999.75381723557
FDM51,OUT046,91995.0360330096
DRM49,OUT018,43384.27320265389
DRF23,OUT013,161132.64432673098
DRH01,OUT035,163801.29544997762
FDH12,OUT027,94650.93338182181
FDA28,OUT019,110670.71290140567
FDW37,OUT018,86601.15359180265
FDF02,OUT046,95660.89927610481
DRL37,OUT046,37996.48089604133
NCF43,OUT046,131628.40193474226
FDH08,OUT010,213687.1377113564
FDR34,OUT019,210460.05620626043
NCK19,OUT049,183329.1614919776
NCD55,OUT018,41054.26494781614
FDT27,OUT049,220292.8529730114
FDQ57,OUT045,138441.56981468512
FDA47,OUT035,154010.65115624238
DRG15,OUT027,52584.81353086521
FDE05,OUT018,139298.19701331045
FDN46,OUT046,92607.6391111871
FDX27,OUT027,80827.79501811154
FDT51,OUT045,103631.93882224734
FDU33,OUT013,35797.068604102715
FDJ16,OUT027,49143.878565740524
FDD20,OUT019,108437.77067819849
FDT36,OUT049,29207.578597553227
DRF15,OUT027,137763.0970647421
FDN52,OUT010,80057.24925407486
FDC22,OUT027,174951.30096339632
FDX15,OUT045,151535.56781457903
FDT13,OUT013,171662.37662231826
FDU04,OUT017,115630.21697042708
FDU31,OUT019,197984.5923905423
FDW59,OUT027,73980.1048574937
NCO29,OUT046,154165.87057307354
FDL15,OUT035,144440.49272701476
FDI41,OUT049,136060.1969331718
FDQ48,OUT049,91514.91277028657
DRI39,OUT013,46144.84240013738
FDI08,OUT013,232542.5388478824
FDC21,OUT049,102260.17490137403
FDF58,OUT035,58539.03110951326
FDS08,OUT010,165820.529148876
FDE47,OUT045,115708.0230763658
NCP18,OUT019,137012.93529506947
NCR41,OUT013,85502.10116714927
FDA27,OUT013,235729.27938145294
FDA43,OUT035,184212.03275279075
FDA49,OUT045,80917.57189274531
NCE55,OUT018,170299.88558504137
DRM49,OUT027,36251.31325986878
FDF22,OUT027,196824.74564325126
FDQ15,OUT018,77337.0585796234
NCS54,OUT017,166966.34511176235
NCY05,OUT013,27838.960251636894
FDR45,OUT046,225212.1771151973
FDK57,OUT049,112924.50101881612
FDF41,OUT010,232918.5289836903
FDV21,OUT046,116499.62594678023
FDD51,OUT046,39777.41677384353
FDF33,OUT046,101226.19977190177
FDA38,OUT046,224153.8013157031
FDR56,OUT045,185147.8910647681
NCN41,OUT017,116168.82016623602
FDC60,OUT027,76368.31584597482
FDB47,OUT045,196629.92060210666
DRH01,OUT013,160542.86416724077
FDW08,OUT046,96719.0830526111
FDF38,OUT027,29786.847934138495
FDY32,OUT017,155491.40478148434
FDG34,OUT049,101763.12319735064
FDG47,OUT019,240884.4125706233
NCF18,OUT035,180192.6189416913
FDL39,OUT019,164548.2082096846
NCH55,OUT035,119175.47802611915
DRJ35,OUT049,55245.869957771625
FDS44,OUT035,227043.38989869357
DRE01,OUT018,230325.41410473335
FDY39,OUT013,168996.82839726412
FDY32,OUT018,154741.01554667667
FDR33,OUT027,98496.29280544532
NCP50,OUT049,74611.58394213038
FDZ47,OUT018,94485.74479909897
FDU57,OUT049,142530.97562882252
FDY44,OUT013,178625.02334490916
DRH59,OUT018,70805.63198476893
FDB03,OUT027,221654.5655874762
FDY46,OUT045,176565.70777809608
FDM39,OUT045,167350.69460538792
FDY36,OUT035,70447.43110550514
NCM55,OUT035,174879.39062088012
FDJ50,OUT010,46255.67680899621
DRL60,OUT013,137033.30015676332
NCJ54,OUT049,218836.14075980036
FDX59,OUT017,32363.270880110376
FDI07,OUT013,183032.15704423268
DRF51,OUT010,33804.89227003794
FDM14,OUT017,104768.23585461068
FDP21,OUT045,177581.93565486887
FDE40,OUT035,59179.93772337872
FDE05,OUT035,139219.7107527162
FDM13,OUT027,119197.67831134597
FDC34,OUT027,142050.73915828925
NCI55,OUT018,117583.38744738472
NCE43,OUT018,161447.77426760833
FDW58,OUT018,102543.82914763366
FDG60,OUT045,222148.20997377633
FDV31,OUT017,168299.82469138666
FDR47,OUT013,178495.460178615
FDM60,OUT019,30313.861481889784
NCF06,OUT018,246955.7442266419
NCN26,OUT027,104142.03166087181
FDQ59,OUT049,79019.914105722
FDF09,OUT046,31494.676006384354
NCS06,OUT017,252669.02952327658
FDT44,OUT046,109157.70870342068
FDI19,OUT017,233110.0762678768
FDT22,OUT017,57228.733530530946
NCF54,OUT027,155432.6005485818
DRG25,OUT045,175606.0692900818
FDB59,OUT017,188334.04266518934
FDQ37,OUT017,185798.3369421538
FDP56,OUT035,44805.374949656594
FDW44,OUT035,163007.08686328854
FDJ26,OUT010,201253.80229622647
FDU43,OUT018,226961.06137285064
FDW33,OUT045,98333.32299001707
NCX53,OUT027,129081.61757462042
FDN56,OUT010,135532.5790012159
DRF15,OUT049,142600.5829944356
FDO33,OUT017,109270.22234106684
FDZ39,OUT010,95058.13766047602
NCJ19,OUT017,52901.468441495985
FDU01,OUT035,175309.2490770442
FDT12,OUT035,212845.14551644283
NCM18,OUT018,59533.397881931174
FDP19,OUT017,123015.40061783175
NCR42,OUT049,28811.481995667877
FDN10,OUT046,109765.56847132971
FDG44,OUT017,52266.27132884123
FDQ10,OUT046,160268.61643059694
DRH13,OUT049,97918.32776016468
FDT52,OUT013,226881.17785925014
FDM56,OUT045,103964.09411063782
NCO43,OUT010,92787.41771972702
NCV29,OUT035,168169.9568840993
NCF06,OUT013,241329.10992310417
FDO50,OUT035,86255.47788961747
FDT59,OUT013,212336.3759524276
FDX40,OUT027,27479.33724963197
FDE50,OUT017,177913.48701192508
FDX51,OUT017,187969.23058976766
NCD30,OUT018,94433.96382493287
FDK15,OUT013,89001.58859223677
FDL12,OUT045,56673.15657865904
FDK46,OUT017,247597.0476012827
DRH49,OUT010,72958.65321245333
FDQ57,OUT046,136713.94069131868
FDY59,OUT017,89203.80107700253
FDO09,OUT018,250050.35331484472
NCG30,OUT035,119669.3074829597
FDM09,OUT017,161004.53001044624
NCN17,OUT027,88839.80531878419
NCS42,OUT013,78881.04282542088
FDD02,OUT019,103199.63838872478
FDE34,OUT013,167089.59352659655
FDU38,OUT045,182012.47853936334
FDB33,OUT046,146924.07119268796
NCJ29,OUT017,82894.61379374628
FDZ27,OUT035,44937.06928968172
FDI40,OUT013,88284.64736411624
FDG22,OUT013,29234.27193643758
FDT51,OUT017,105747.65995123833
FDF20,OUT018,189829.57839828098
FDV50,OUT035,115596.82547141206
FDT02,OUT049,31768.550259931602
DRC49,OUT017,138014.9644433576
FDF26,OUT049,142277.33107731215
FDV52,OUT035,112293.78427421823
FDX59,OUT049,30890.996143177377
FDV25,OUT035,210875.92863039643
FDW23,OUT027,29287.59874915494
FDE53,OUT018,103143.70651933766
FDA19,OUT017,124178.50893761436
FDH22,OUT046,116857.28126917231
NCO41,OUT013,86462.63102567027
FDX12,OUT017,230334.78197358525
FDF17,OUT013,180957.39133100747
FDS11,OUT045,210327.66694689606
FDR51,OUT035,142225.59308531517
FDT49,OUT010,97316.78490691775
FDC56,OUT013,107826.58342396084
FDR13,OUT027,103568.51926421752
FDQ60,OUT035,113913.04223669744
FDN38,OUT049,234571.57357211306
NCL29,OUT013,143714.3920288141
FDO13,OUT027,148954.46433060116
FDE26,OUT018,137632.50155842322
FDA31,OUT010,160836.2101063246
FDX14,OUT035,70907.29361341745
FDA34,OUT045,164357.5272289886
FDF26,OUT013,139185.27403010443
FDE38,OUT045,157155.69923241175
DRI11,OUT046,104954.11511999083
FDQ60,OUT027,105522.55797117641
FDL21,OUT027,30000.372881765838
DRC12,OUT027,175635.6349002017
FDC47,OUT046,214110.413293342
FDE57,OUT045,131817.75986990248
FDT14,OUT045,113040.88160349255
NCZ53,OUT046,177504.25695330612
FDE28,OUT018,219962.64927467963
FDR19,OUT035,136656.743031657
NCF54,OUT019,157306.5108312441
FDZ08,OUT046,74057.61527801394
NCJ05,OUT018,147572.04759644627
FDF59,OUT046,117882.63281273021
NCO05,OUT035,94851.98579640443
FDW24,OUT018,47573.7443783104
NCX42,OUT018,158856.1524510631
NCA53,OUT035,45033.9573250507
FDI45,OUT019,160433.83187387412
FDG46,OUT046,104367.01798700509
FDM20,OUT010,228115.47643534114
FDW11,OUT010,54774.96389289792
FDX08,OUT035,170054.88533644928
NCK17,OUT035,37823.87280061379
FDK32,OUT018,145007.4537543877
NCA42,OUT035,151154.85710720182
DRI01,OUT035,161921.56880858596
NCL55,OUT049,239586.36531709187
DRE25,OUT018,90446.30722872478
FDD14,OUT017,175203.60630092013
FDB10,OUT046,221332.10832248544
DRN11,OUT035,137408.42421151194
FDP38,OUT018,48930.990571785966
NCA30,OUT017,180104.6668814753
FDT15,OUT017,176292.1724073548
NCP55,OUT018,54810.50574254814
FDF12,OUT035,140714.93415873847
FDM21,OUT018,244887.3044532687
FDX56,OUT035,195492.39839501822
FDF10,OUT017,138851.48799810806
FDT32,OUT045,179194.13453294127
FDM51,OUT018,96996.09103199272
NCR50,OUT018,147730.57040080626
FDI19,OUT049,228584.84739389687
FDX21,OUT017,102980.76976306185
FDR31,OUT035,137679.65332471064
FDY02,OUT013,242289.30213533397
NCA29,OUT045,160997.00110132506
NCX17,OUT046,217722.85452629667
FDM12,OUT045,179844.13175477524
FDI53,OUT027,145514.6478331872
NCU30,OUT049,153805.91172166954
FDC56,OUT027,107935.78049910697
FDK27,OUT018,117786.08935027041
NCK18,OUT017,158823.44904215803
FDB52,OUT019,237267.9830602241
DRG25,OUT027,172110.82505818503
FDZ13,OUT049,46813.50699840329
FDB57,OUT019,204879.04633120119
FDR40,OUT046,75379.38442203957
NCO14,OUT019,34202.58446903331
NCN19,OUT045,180224.04061047197
FDQ28,OUT019,139510.77157426608
FDO13,OUT018,157620.83296474698
FDK48,OUT013,66785.72674116587
FDU07,OUT018,145897.80992130426
FDW20,OUT046,114352.14190072828
FDV12,OUT010,90213.41542590848
FDH24,OUT013,144109.50564748907
FDV59,OUT049,203357.993260239
FDK57,OUT045,112853.48502335267
FDL16,OUT027,35864.27203819354
NCQ17,OUT046,144917.23285360038
FDJ15,OUT018,177011.5441858804
FDX24,OUT049,86492.11653544602
FDT47,OUT046,88476.89427073038
FDT10,OUT049,55350.60107276872
FDZ37,OUT018,84063.44755607817
FDW43,OUT027,211425.6672916558
DRN36,OUT017,91256.65946863768
FDJ14,OUT045,75146.7719657766
FDA32,OUT013,200562.19112744438
FDJ38,OUT019,172897.19438889954
FDQ57,OUT017,140080.4516588771
NCQ41,OUT019,176238.90642995233
FDG56,OUT049,54483.82081576841
DRC13,OUT027,110729.83162964534
FDV55,OUT035,136980.40243209293
FDQ49,OUT045,148409.14332895036
FDE29,OUT010,53679.733767581085
FDR03,OUT013,189490.34820880706
FDD45,OUT049,85926.94918077266
FDN38,OUT010,234247.60422871413
FDT56,OUT046,52095.240767841555
FDT48,OUT045,189026.68784610194
FDU03,OUT049,169821.3634512055
FDC56,OUT010,109449.5908982133
NCO43,OUT027,87179.39649687617
FDQ27,OUT017,97082.51855143633
FDR03,OUT046,193168.91106865762
DRH23,OUT010,47661.54406992776
FDG22,OUT045,34640.43377537469
NCJ42,OUT013,92204.6501800531
FDR24,OUT046,83059.31198604357
FDW60,OUT035,166982.11712135724
FDJ08,OUT013,174471.33329751526
DRL59,OUT018,50214.25258677167
FDG60,OUT010,218079.29710156925
FDW27,OUT017,148825.851204271
FDX14,OUT018,73943.32721443528
FDC20,OUT013,46573.30145133561
NCS29,OUT018,251925.66687512974
FDJ56,OUT046,92453.26049248246
FDB20,OUT019,65117.6516411473
FDL28,OUT027,210622.77082483942
FDW01,OUT018,145180.34945706592
FDL03,OUT046,185181.10843916313
FDX22,OUT049,196832.18837999977
FDJ21,OUT035,137044.4698439609
FDR31,OUT045,139064.1447441073
FDG21,OUT035,143639.49449892642
FDS22,OUT027,33143.594034169735
FDK08,OUT035,93890.6138855237
FDE17,OUT018,145179.14182892375
NCN30,OUT017,91515.7197477438
FDT50,OUT046,89384.56811996747
NCX42,OUT049,153364.02614735745
FDJ12,OUT035,197327.1736284041
NCA18,OUT027,104493.01012563531
FDP23,OUT019,198983.30520335506
FDX12,OUT013,223480.89545054076
FDN40,OUT018,146123.92962606752
FDV48,OUT035,73335.15525849024
NCY54,OUT013,157137.45395967684
FDL16,OUT010,39878.4895888004
FDR45,OUT018,229354.5886180644
FDJ52,OUT046,150247.42168828446
DRG01,OUT017,73692.83114709186
FDP52,OUT013,213737.791143103
FDU58,OUT017,178075.02325521305
FDL02,OUT045,99003.39071061627
FDG28,OUT013,226020.89673011657
FDA19,OUT035,121918.5609467436
FDW46,OUT027,55854.762661241526
NCD43,OUT049,95695.60894543602
DRG39,OUT013,42526.409471386505
NCF55,OUT049,31184.723650947
FDJ07,OUT046,109182.4267634263
FDE08,OUT046,139815.13045536118
FDP56,OUT019,38948.78935787247
FDT45,OUT045,49099.45256086994
FDF17,OUT018,186393.21477836542
FDX44,OUT046,80289.27585957549
FDM28,OUT027,164051.54625193682
FDI36,OUT049,186120.20390674306
FDS07,OUT045,108202.23402877546
FDD36,OUT045,110545.66847140453
FDW11,OUT046,54349.41955356203
FDN40,OUT049,144638.80791725163
NCQ18,OUT049,90639.86064689314
NCQ54,OUT017,158978.4065616387
NCS42,OUT045,85527.4664052303
DRH39,OUT010,68377.96668293183
FDC09,OUT027,91434.60357951827
FDT08,OUT010,139871.25378803854
FDC08,OUT035,214016.94609054332
FDT20,OUT017,35670.964774232096
FDS35,OUT035,60177.217597068004
FDX58,OUT018,174289.16313082757
FDW58,OUT046,97733.5403676094
DRD27,OUT046,91355.63199341629
FDH32,OUT019,84715.62306768469
FDS26,OUT035,249747.25571826857
FDQ31,OUT046,79495.01243192019
FDP11,OUT018,209909.19784892755
FDD58,OUT017,94949.62570030376
FDM33,OUT045,206596.40846532115
FDZ16,OUT049,184046.9513548293
NCS29,OUT010,248494.86074828633
NCM18,OUT019,48808.79168493403
FDP11,OUT049,206706.7889355245
NCC42,OUT017,134966.06544128852
DRM23,OUT046,161426.23318753988
NCN55,OUT027,220795.8058040623
FDK46,OUT013,239407.3328619366
FDR01,OUT046,186242.89670710088
NCA05,OUT045,141640.56766358236
NCP43,OUT017,169967.6745536759
FDR12,OUT010,158543.89124481572
FDQ01,OUT013,237789.4980345893
FDM13,OUT046,121807.86033228369
FDQ19,OUT017,231857.45612138006
FDK56,OUT019,169098.9915097183
NCX06,OUT010,170300.65362930647
FDO56,OUT027,105885.93745556226
FDU45,OUT045,105740.49208625565
FDI16,OUT019,44007.55853326947
FDL32,OUT046,104499.65670608613
FDA07,OUT046,114440.99938040278
FDA14,OUT045,138648.8091090957
FDV46,OUT027,125935.82904484603
NCO07,OUT035,202105.27591283628
NCP41,OUT046,97619.16762184481
FDY60,OUT018,135764.59141671713
FDN38,OUT017,239573.82473086353
FDO15,OUT046,68102.87209668847
FDT60,OUT013,109833.79927981559
FDA55,OUT035,213185.80569454317
FDE02,OUT010,86400.0476898337
DRJ39,OUT049,208164.70024963352
FDV34,OUT035,70231.60544045674
FDS20,OUT027,168313.65734845382
FDF02,OUT027,90627.04139760097
FDW40,OUT017,136883.9980370256
NCB43,OUT046,174933.19666068358
FDR58,OUT017,86718.01976080878
DRJ59,OUT035,37223.23470221904
NCD30,OUT017,94516.52113401666
FDE14,OUT017,93469.92724624717
FDC28,OUT018,103415.33318876983
FDU16,OUT018,80829.20386864575
NCD19,OUT035,52419.74627041462
FDU21,OUT046,30825.73761688152
FDV59,OUT027,199780.49355989098
FDU03,OUT045,172040.95493331712
FDC33,OUT010,185443.24929282133
NCR42,OUT035,32317.025060439188
DRH59,OUT035,70822.55177083061
NCM31,OUT035,134985.24127485833
FDS50,OUT035,211145.07855888482
FDP39,OUT046,46634.117306437875
FDQ55,OUT013,104562.70681958516
FDV36,OUT019,110429.96625805888
FDI05,OUT027,65767.59696071493
FDS45,OUT027,94793.54480084592
FDA39,OUT045,35123.64924657156
FDC37,OUT010,99312.40534428484
FDJ60,OUT027,151230.1878259201
DRQ35,OUT046,113692.82256874048
NCJ06,OUT046,111096.63637475936
NCY42,OUT018,138338.75052478703
DRM37,OUT049,184619.32295084698
FDR14,OUT045,47760.58197157875
FDE51,OUT049,39311.732548094806
FDT33,OUT017,159023.54280528647
FDR08,OUT013,100662.60878829245
FDE36,OUT010,151464.71397618717
FDL22,OUT019,77656.01937778718
FDR44,OUT013,118664.66587801852
FDI56,OUT019,76962.30933254937
FDE47,OUT010,116695.73544456055
FDV27,OUT010,81323.1589436739
FDV10,OUT049,37049.57937219717
FDC40,OUT045,73044.57159589519
NCX41,OUT013,194282.3702409246
NCQ38,OUT027,92643.03049417441
FDV12,OUT027,88377.51215734832
FDE52,OUT017,84157.00075491816
FDG20,OUT027,161240.8295462951
FDV16,OUT027,25049.687602208865
FDI32,OUT017,109223.51211135439
FDJ32,OUT049,56178.39110511472
FDN39,OUT018,162391.2785465173
FDY34,OUT017,159672.09611369937
FDC14,OUT035,38430.88797803086
FDA55,OUT017,214587.11020493368
FDZ50,OUT010,169578.76318982537
DRG13,OUT049,154932.54433556134
FDP01,OUT013,139288.74706632592
NCG54,OUT017,164835.55637687581
FDM13,OUT045,124203.322387053
NCO18,OUT027,162995.01899259482
NCW41,OUT013,142412.57576904696
FDM52,OUT027,133752.71476129146
NCF55,OUT035,32400.55076440499
FDT09,OUT046,122020.53185979594
NCM19,OUT035,104676.54722600454
FDW12,OUT018,140556.52890398726
FDP15,OUT019,236110.60337709263
FDK36,OUT045,44301.799440950585
FDZ25,OUT035,162971.11581562317
NCW06,OUT049,181798.25539953282
FDW60,OUT046,166829.7895977066
DRC49,OUT013,131637.94224705684
NCT17,OUT035,179950.84060144573
NCN06,OUT018,157559.84479698775
FDC45,OUT013,156106.00345504947
DRJ47,OUT019,155084.7585932066
NCF06,OUT045,244922.5808972064
FDE21,OUT010,107759.13432277074
DRG27,OUT013,31834.526879406385
FDW40,OUT049,132454.17638436798
NCO53,OUT046,173082.18135813138
FDE23,OUT049,39864.68713742116
FDQ16,OUT046,100336.41991997106
FDS26,OUT045,246170.6956231471
FDZ13,OUT010,41814.24262605295
FDS14,OUT049,146367.98249220155
FDC10,OUT045,111783.03668559522
FDY16,OUT049,173825.9770967741
FDJ20,OUT035,119063.19865690396
FDV43,OUT035,39721.59365735811
FDZ32,OUT027,93593.67476299875
FDR23,OUT046,163521.7756931748
FDN24,OUT035,49423.86737800176
FDE34,OUT027,167097.56702607498
FDU31,OUT013,201259.53230600158
FDW33,OUT018,102751.60497160975
FDU26,OUT046,108603.77469532777
FDE20,OUT027,154445.70808696724
NCW05,OUT035,100202.17848018733
FDB22,OUT018,145175.3990426438
FDO56,OUT046,107461.53825939151
FDA19,OUT027,116289.58711959755
DRI39,OUT045,51646.407289511786
FDH52,OUT018,57729.90936226163
FDZ50,OUT035,173503.58500134887
NCN42,OUT035,139741.09543624276
FDB53,OUT013,134839.47723742755
DRG11,OUT017,104187.37904839577
DRK11,OUT027,134541.61391184884
FDQ60,OUT017,116745.41561514344
FDT36,OUT017,32492.5421582672
DRG25,OUT018,177257.61337460845
DRJ23,OUT046,178363.76483397168
FDG05,OUT035,150050.6284862559
NCK06,OUT018,115940.65164853439
FDU52,OUT017,147513.9243125541
FDW07,OUT018,84415.22518094862
NCM17,OUT045,40970.98726372871
FDA22,OUT045,159100.8955612691
NCA41,OUT018,185676.8228357669
FDF38,OUT035,38771.874368330056
FDH52,OUT046,55877.21416156641
FDY58,OUT019,207521.56116782295
FDZ16,OUT045,184834.57830121266
NCM18,OUT017,58948.12048328062
FDA22,OUT018,159416.770712709
NCJ43,OUT035,167257.1418278062
FDI34,OUT027,212526.86406674044
FDG56,OUT046,54879.487530635175
FDS34,OUT046,106984.74660353186
DRC01,OUT035,47085.119261851934
FDQ04,OUT035,36598.91823302759
FDK04,OUT035,54328.51680168989
FDT51,OUT049,102271.88218714533
FDV26,OUT017,187450.08363595075
FDS04,OUT049,132059.5673383749
FDW43,OUT018,218136.79964832924
FDQ28,OUT010,142992.20545317998
NCK06,OUT017,115641.59000636205
FDS23,OUT018,124460.43877044668
FDZ36,OUT019,170759.14174760706
FDE56,OUT018,59767.11035641242
FDW10,OUT027,159441.05981950503
NCN14,OUT045,175388.61598651708
NCQ18,OUT045,92095.32144766246
FDW08,OUT017,101708.81239489578
FDU43,OUT035,224783.6703322929
FDR33,OUT010,99245.9608331653
FDM24,OUT010,139780.18687895496
NCZ05,OUT046,94762.1376847356
NCV41,OUT035,106409.34025208924
FDV11,OUT018,166284.85406358223
NCY05,OUT035,34341.15564401233
FDV44,OUT018,180324.51044423462
FDW32,OUT049,77815.27228502072
NCU18,OUT027,128917.02771110408
NCC43,OUT035,238973.23322070102
FDW19,OUT013,98998.6303318922
FDN31,OUT035,181899.42563956865
FDI48,OUT045,46492.346535211014
FDS24,OUT017,85932.27604438963
FDF46,OUT049,107130.8360461279
DRG23,OUT017,145038.65456663794
FDG14,OUT018,144345.8995631074
NCY30,OUT049,168440.08193084112
FDO28,OUT018,116844.5743692399
DRD24,OUT035,135015.07601231788
FDI33,OUT049,83060.19072868372
FDN32,OUT046,173732.2095940406
FDR16,OUT045,201462.8166060371
FDF26,OUT046,143150.02145274048
NCN29,OUT018,47035.52493013622
FDE20,OUT045,159184.56881331422
FDA46,OUT046,180278.3635384282
FDU28,OUT045,177759.4377151975
FDQ48,OUT045,93160.92767873018
FDV36,OUT013,115359.30921850883
FDR14,OUT018,50652.38516836314
FDP23,OUT017,206807.71662425494
FDP56,OUT013,41833.1577531996
FDK48,OUT010,68599.8810178362
FDR48,OUT046,142097.04842321988
NCY29,OUT049,51925.76409813682
FDM22,OUT018,51203.85443081473
DRJ01,OUT013,148333.5398275422
FDZ43,OUT045,231377.5397562215
FDV03,OUT035,146503.17650662997
FDX11,OUT027,165869.56872925855
NCA41,OUT027,177452.42850707695
FDE38,OUT017,159462.2286404476
FDI27,OUT018,43637.91799780235
FDN32,OUT013,168050.17516500136
NCN43,OUT017,115857.99699381103
FDB47,OUT027,190374.64631517278
FDV03,OUT017,148381.5050342666
NCN30,OUT045,91975.92894250814
NCV54,OUT010,110947.01399230382
FDV07,OUT013,97987.68314999825
FDP07,OUT049,186394.05561964185
FDK48,OUT018,70313.16324614077
FDM15,OUT019,135952.60334216748
FDY19,OUT027,104790.78723184434
FDK46,OUT046,244326.12841740774
FDY11,OUT045,61305.522068172
FDH09,OUT046,46423.1355870824
FDO08,OUT027,150508.3908996937
FDU14,OUT013,232087.93101525414
FDD22,OUT027,100401.10400398243
FDM27,OUT017,150150.36744471744
FDL02,OUT027,93944.20303871663
NCA17,OUT035,139841.3886796555
FDE38,OUT019,148871.75236598795
NCG07,OUT049,177238.5255089014
DRC27,OUT013,228928.69336720664
FDA27,OUT035,242613.09421653277
FDW40,OUT045,133909.63734231726
DRI11,OUT013,103183.67839259507
FDN50,OUT046,87007.9901128157
FDR12,OUT046,159930.9094808997
FDT34,OUT027,92426.34438764688
FDW11,OUT035,57650.106129417174
NCO30,OUT027,167757.91688176282
FDZ34,OUT017,185414.36735515387
FDU45,OUT017,107856.21222523686
NCD42,OUT035,34509.15973411787
FDX25,OUT045,171548.87035951184
NCR29,OUT046,50389.582938578664
FDX43,OUT019,151985.95743061093
FDB04,OUT010,78676.2071372061
FDR49,OUT027,36759.750770513594
FDS39,OUT018,135520.38533167657
FDW58,OUT045,99270.40290044008
FDG22,OUT019,27553.071183613312
FDG31,OUT017,59873.40922884316
NCV53,OUT027,221693.5932475611
DRJ37,OUT035,142527.28698446386
FDV07,OUT035,104108.25944057366
FDW52,OUT018,158813.42270313512
FDT15,OUT045,174558.07182827496
FDD02,OUT018,113651.96060687439
FDM16,OUT035,69396.60600080478
NCE55,OUT046,164248.0609869775
FDB57,OUT018,212292.5509070779
FDQ04,OUT013,34103.72539841639
FDQ47,OUT019,24184.35325099517
FDY14,OUT019,243330.57134303168
DRK37,OUT017,179921.7949997144
FDO25,OUT017,200239.12677982368
FDL57,OUT046,244712.2300794351
NCK29,OUT018,118044.03660739386
