Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCW29,OUT035,3436.1938
FDO11,OUT013,3436.1938
NCM31,OUT049,3436.1938
FDV35,OUT019,5299.768
FDF58,OUT017,3436.1938
NCE43,OUT049,4745.8224
FDA02,OUT035,3436.1938
DRL37,OUT010,4745.8224
FDR24,OUT018,3436.1938
FDW59,OUT049,3436.1938
FDS22,OUT049,3436.1938
FDW24,OUT017,3436.1938
FDU24,OUT035,4745.8224
FDA21,OUT027,3436.1938
FDH58,OUT027,3436.1938
FDW36,OUT018,3436.1938
FDI45,OUT027,3436.1938
FDU01,OUT018,3436.1938
FDF35,OUT027,5299.768
FDU43,OUT019,4745.8224
FDE24,OUT019,5299.768
FDK50,OUT049,3436.1938
FDG31,OUT045,3436.1938
FDC60,OUT045,4745.8224
FDL36,OUT013,3436.1938
FDP21,OUT013,3436.1938
FDW16,OUT045,3436.1938
FDX02,OUT017,3436.1938
FDQ58,OUT027,3436.1938
FDT51,OUT046,3436.1938
FDD59,OUT049,3436.1938
NCM42,OUT018,3436.1938
FDA57,OUT018,3436.1938
FDZ48,OUT035,3436.1938
FDE46,OUT045,3436.1938
NCZ30,OUT019,3436.1938
FDB56,OUT017,3436.1938
FDA25,OUT027,3436.1938
FDD20,OUT013,3436.1938
FDL25,OUT013,4745.8224
NCO18,OUT049,3436.1938
FDJ45,OUT017,3436.1938
FDR12,OUT035,3436.1938
NCF19,OUT010,3436.1938
FDK25,OUT046,5034.7796
NCR17,OUT046,3436.1938
FDC52,OUT046,3436.1938
NCA54,OUT017,3436.1938
FDR45,OUT010,3436.1938
NCM19,OUT049,3436.1938
FDF39,OUT027,3436.1938
FDX23,OUT049,3436.1938
FDD58,OUT027,3436.1938
FDX28,OUT013,4745.8224
NCD31,OUT013,3436.1938
FDU57,OUT018,4745.8224
FDI27,OUT046,3436.1938
NCM42,OUT046,3436.1938
FDD32,OUT027,3436.1938
FDI34,OUT013,4745.8224
NCM29,OUT049,3436.1938
FDG46,OUT018,3436.1938
DRC01,OUT010,3436.1938
FDB15,OUT027,4745.8224
NCA17,OUT027,3436.1938
FDF10,OUT046,5034.7796
FDR26,OUT027,3436.1938
FDI02,OUT049,4745.8224
NCM54,OUT010,4745.8224
FDF14,OUT013,3436.1938
FDJ33,OUT010,4745.8224
FDM20,OUT035,3436.1938
FDC03,OUT027,3436.1938
NCX05,OUT046,4745.8224
NCM41,OUT027,3436.1938
NCU29,OUT010,3436.1938
FDQ59,OUT017,3436.1938
FDH46,OUT010,3436.1938
FDH09,OUT013,3436.1938
NCD06,OUT045,4745.8224
FDC15,OUT035,5299.768
DRD37,OUT027,3436.1938
FDT28,OUT027,3436.1938
FDR28,OUT027,3436.1938
FDT38,OUT017,3436.1938
FDV34,OUT027,3436.1938
FDY52,OUT035,3436.1938
FDB34,OUT013,3436.1938
DRL23,OUT018,3436.1938
DRB24,OUT046,3436.1938
FDJ50,OUT046,3436.1938
FDQ49,OUT035,3436.1938
FDP20,OUT035,3436.1938
FDV19,OUT027,3436.1938
NCR54,OUT045,4745.8224
FDO09,OUT010,5034.7796
FDS57,OUT018,4745.8224
FDN10,OUT049,3436.1938
FDV23,OUT049,4745.8224
FDY28,OUT049,5034.7796
DRG51,OUT013,3436.1938
FDD45,OUT019,5299.768
NCL18,OUT027,5299.768
NCM29,OUT013,3436.1938
FDF17,OUT027,3436.1938
FDE22,OUT017,3436.1938
FDQ22,OUT017,3436.1938
FDS01,OUT013,3436.1938
FDW35,OUT027,3436.1938
FDJ33,OUT046,4745.8224
NCF54,OUT035,3436.1938
FDE09,OUT013,3436.1938
NCE06,OUT045,4745.8224
DRH49,OUT049,3436.1938
FDY43,OUT045,4745.8224
NCT05,OUT017,3436.1938
FDZ34,OUT045,3436.1938
FDL38,OUT017,3436.1938
FDZ31,OUT017,4745.8224
FDR14,OUT035,5299.768
NCN54,OUT049,3436.1938
NCC42,OUT027,3436.1938
FDK08,OUT017,3436.1938
FDP59,OUT013,3436.1938
FDV22,OUT035,3436.1938
FDD33,OUT035,4745.8224
DRE60,OUT027,5299.768
FDK52,OUT046,3436.1938
FDA02,OUT017,3436.1938
FDM56,OUT049,3436.1938
FDE57,OUT035,3436.1938
FDM32,OUT045,3436.1938
NCQ30,OUT027,3436.1938
FDQ27,OUT027,3436.1938
FDT60,OUT027,3436.1938
FDU43,OUT049,3436.1938
NCO55,OUT035,4745.8224
FDG02,OUT045,3436.1938
FDJ28,OUT013,3436.1938
FDP40,OUT045,3436.1938
FDJ38,OUT045,3436.1938
NCC54,OUT017,4745.8224
NCZ41,OUT046,3436.1938
FDK38,OUT019,3436.1938
FDU52,OUT013,3436.1938
FDC40,OUT046,3436.1938
NCR30,OUT017,3436.1938
NCN18,OUT017,4745.8224
FDB50,OUT035,5299.768
FDG04,OUT013,3436.1938
FDR26,OUT035,3436.1938
NCT17,OUT018,3436.1938
FDX35,OUT027,3436.1938
FDS12,OUT046,5299.768
NCZ29,OUT027,3436.1938
FDB38,OUT010,3436.1938
FDP12,OUT013,3436.1938
FDP22,OUT046,4745.8224
FDS26,OUT018,4745.8224
FDR52,OUT046,3436.1938
DRJ13,OUT046,3436.1938
FDU48,OUT027,3436.1938
FDE29,OUT035,4745.8224
NCT29,OUT049,3436.1938
DRK37,OUT018,3436.1938
FDK55,OUT046,3436.1938
FDR07,OUT046,3436.1938
FDO21,OUT027,3436.1938
FDK46,OUT049,3436.1938
FDB12,OUT045,4745.8224
FDT31,OUT027,3436.1938
FDJ33,OUT045,4745.8224
FDC26,OUT027,4745.8224
NCQ02,OUT045,3436.1938
FDP08,OUT010,5034.7796
FDB11,OUT027,3436.1938
FDV55,OUT013,3436.1938
FDW20,OUT049,3436.1938
NCJ18,OUT019,5299.768
FDC41,OUT018,4745.8224
FDE14,OUT027,3436.1938
FDG35,OUT013,3436.1938
FDF45,OUT035,3436.1938
FDS19,OUT027,3436.1938
FDS58,OUT019,3436.1938
FDA26,OUT017,3436.1938
FDM32,OUT049,3436.1938
FDL45,OUT046,3436.1938
FDZ55,OUT049,3436.1938
FDY37,OUT049,3436.1938
FDO46,OUT046,3436.1938
FDQ60,OUT046,4745.8224
FDA19,OUT018,3436.1938
FDL15,OUT046,3436.1938
FDM10,OUT018,3436.1938
NCL05,OUT017,3436.1938
DRK49,OUT010,3436.1938
NCE18,OUT027,3436.1938
FDG40,OUT049,3436.1938
DRI59,OUT045,3436.1938
FDK28,OUT035,3436.1938
NCD06,OUT019,5299.768
FDO11,OUT019,3436.1938
FDK27,OUT046,3436.1938
FDT43,OUT027,3436.1938
FDD38,OUT018,3436.1938
FDA16,OUT049,3436.1938
FDL14,OUT027,3436.1938
NCM17,OUT049,3436.1938
FDD20,OUT045,3436.1938
FDA40,OUT045,3436.1938
FDL43,OUT045,3436.1938
FDV15,OUT045,4745.8224
FDE52,OUT046,3436.1938
NCL17,OUT010,4745.8224
NCJ31,OUT045,5299.768
FDR60,OUT045,4745.8224
NCA18,OUT035,3436.1938
FDS21,OUT027,3436.1938
FDW09,OUT035,3436.1938
FDL26,OUT035,3436.1938
FDS47,OUT018,4745.8224
FDC39,OUT046,5299.768
FDT51,OUT035,3436.1938
FDK40,OUT035,3436.1938
NCG19,OUT045,4745.8224
FDZ07,OUT046,4745.8224
FDF08,OUT027,3436.1938
FDO04,OUT013,3436.1938
FDK41,OUT018,4745.8224
FDP15,OUT049,3436.1938
NCD43,OUT018,3436.1938
NCP18,OUT013,3436.1938
FDZ51,OUT046,3436.1938
DRH13,OUT035,3436.1938
FDF38,OUT045,3436.1938
NCI43,OUT045,3436.1938
FDM38,OUT027,4745.8224
FDS03,OUT013,3436.1938
DRJ47,OUT017,3436.1938
FDT50,OUT010,5034.7796
FDV02,OUT046,3436.1938
NCG18,OUT017,3436.1938
FDW52,OUT046,3436.1938
FDS40,OUT035,3436.1938
FDN31,OUT017,3436.1938
FDA37,OUT045,3436.1938
FDA15,OUT046,3436.1938
FDL39,OUT046,3436.1938
FDJ53,OUT045,3436.1938
FDX22,OUT013,3436.1938
NCZ42,OUT045,3436.1938
FDD56,OUT027,4745.8224
FDD40,OUT017,3436.1938
FDS50,OUT013,3436.1938
NCN14,OUT013,3436.1938
FDT15,OUT013,3436.1938
NCS18,OUT027,3436.1938
NCO26,OUT010,4745.8224
FDF58,OUT018,3436.1938
NCB19,OUT013,4745.8224
FDH26,OUT017,3436.1938
DRB24,OUT027,3436.1938
FDA49,OUT018,3436.1938
FDB32,OUT045,3436.1938
FDI36,OUT017,3436.1938
NCA17,OUT010,3436.1938
FDH22,OUT013,4745.8224
NCM26,OUT018,3436.1938
FDT15,OUT027,3436.1938
FDB16,OUT018,3436.1938
NCP54,OUT027,3436.1938
FDJ36,OUT013,4745.8224
FDO28,OUT045,3436.1938
FDU09,OUT013,3436.1938
FDF29,OUT017,3436.1938
FDY08,OUT013,5034.7796
DRJ59,OUT018,3436.1938
FDT23,OUT027,3436.1938
FDU15,OUT018,3436.1938
FDT47,OUT013,3436.1938
FDI53,OUT019,3436.1938
FDR59,OUT018,3436.1938
FDD53,OUT035,3436.1938
FDY51,OUT017,3436.1938
FDT04,OUT049,4745.8224
FDU51,OUT049,4745.8224
FDG14,OUT035,3436.1938
NCU06,OUT045,3436.1938
DRG25,OUT046,3436.1938
DRH49,OUT035,3436.1938
FDN15,OUT035,3436.1938
FDL43,OUT018,3436.1938
NCT18,OUT049,3436.1938
NCB31,OUT013,4745.8224
FDK57,OUT035,3436.1938
FDY04,OUT019,3436.1938
NCP54,OUT046,3436.1938
FDF41,OUT013,4745.8224
FDM01,OUT045,3436.1938
FDW03,OUT045,3436.1938
FDF28,OUT045,3436.1938
FDY37,OUT017,3436.1938
FDQ03,OUT017,3436.1938
FDP51,OUT027,4745.8224
FDJ40,OUT017,3436.1938
FDC32,OUT049,4745.8224
DRI49,OUT027,5299.768
NCW54,OUT017,4745.8224
FDF09,OUT017,3436.1938
FDP45,OUT018,3436.1938
DRJ23,OUT018,3436.1938
FDS59,OUT017,3436.1938
FDY08,OUT046,5034.7796
FDX16,OUT049,3436.1938
FDY16,OUT018,4745.8224
FDK32,OUT035,3436.1938
FDQ22,OUT013,3436.1938
NCC31,OUT018,3436.1938
FDG58,OUT049,4745.8224
DRF48,OUT013,3436.1938
DRH36,OUT049,3436.1938
NCR30,OUT035,3436.1938
FDB03,OUT019,5034.7796
FDZ28,OUT027,3436.1938
FDR35,OUT017,3436.1938
DRD15,OUT027,3436.1938
FDJ33,OUT019,5034.7796
FDA56,OUT010,3436.1938
FDP56,OUT046,3436.1938
NCT30,OUT046,3436.1938
FDK15,OUT017,4745.8224
FDH44,OUT018,3436.1938
FDV01,OUT013,4745.8224
DRG03,OUT017,3436.1938
FDG50,OUT027,3436.1938
FDR16,OUT010,5034.7796
FDZ60,OUT046,4745.8224
DRG03,OUT045,3436.1938
FDS56,OUT018,3436.1938
FDU33,OUT045,4745.8224
DRD27,OUT035,3436.1938
FDW22,OUT046,3436.1938
DRA24,OUT045,3436.1938
FDF38,OUT049,3436.1938
FDX48,OUT013,3436.1938
FDS58,OUT018,3436.1938
FDC32,OUT046,4745.8224
NCQ29,OUT045,4745.8224
DRK39,OUT018,3436.1938
NCS38,OUT017,4745.8224
DRO47,OUT013,4745.8224
DRG27,OUT027,4745.8224
FDC57,OUT027,3436.1938
FDS55,OUT046,3436.1938
NCJ06,OUT018,3436.1938
FDO01,OUT019,3436.1938
NCM55,OUT045,3436.1938
FDC52,OUT049,3436.1938
FDQ15,OUT045,5034.7796
NCT30,OUT027,3436.1938
NCR42,OUT027,3436.1938
FDD28,OUT035,3436.1938
FDQ34,OUT049,5299.768
FDZ12,OUT027,4745.8224
DRE13,OUT019,3436.1938
NCN07,OUT019,3436.1938
FDM28,OUT035,3436.1938
FDI10,OUT017,3436.1938
FDQ25,OUT013,3436.1938
FDA38,OUT010,3436.1938
DRI13,OUT049,3436.1938
FDY20,OUT027,3436.1938
NCZ53,OUT035,3436.1938
NCM31,OUT013,3436.1938
DRB01,OUT017,3436.1938
DRF37,OUT046,3436.1938
NCF42,OUT049,5299.768
FDF16,OUT018,4745.8224
FDB41,OUT013,4745.8224
FDR34,OUT013,3436.1938
FDR15,OUT018,3436.1938
NCV42,OUT019,3436.1938
FDW51,OUT035,4745.8224
FDU36,OUT017,3436.1938
FDX60,OUT049,3436.1938
FDY03,OUT035,3436.1938
FDW55,OUT045,3436.1938
FDT01,OUT010,5034.7796
FDG58,OUT013,4745.8224
FDK21,OUT017,3436.1938
NCS41,OUT019,4745.8224
FDS10,OUT045,3436.1938
NCT53,OUT046,3436.1938
FDJ28,OUT018,3436.1938
FDX44,OUT045,3436.1938
FDT20,OUT018,3436.1938
FDO44,OUT017,4745.8224
NCX17,OUT049,4745.8224
FDY01,OUT017,5034.7796
FDJ12,OUT027,3436.1938
DRK35,OUT018,3436.1938
FDD47,OUT019,5034.7796
NCM53,OUT035,3436.1938
FDO45,OUT013,3436.1938
NCM42,OUT010,3436.1938
FDE04,OUT046,3436.1938
NCI30,OUT027,3436.1938
FDZ19,OUT013,4745.8224
FDW57,OUT013,4745.8224
FDA25,OUT013,3436.1938
FDT22,OUT046,4745.8224
FDP51,OUT013,4745.8224
FDD48,OUT027,3436.1938
FDY39,OUT035,3436.1938
FDO48,OUT010,3436.1938
FDD23,OUT027,3436.1938
DRN35,OUT027,3436.1938
FDT01,OUT035,5034.7796
FDC20,OUT010,3436.1938
DRJ35,OUT035,3436.1938
FDB32,OUT046,3436.1938
FDL24,OUT046,3436.1938
NCV42,OUT035,3436.1938
FDZ46,OUT046,3436.1938
FDC15,OUT013,5299.768
FDD08,OUT019,3436.1938
FDY50,OUT049,3436.1938
FDD36,OUT013,3436.1938
FDG57,OUT027,3436.1938
FDL21,OUT018,3436.1938
FDN16,OUT027,3436.1938
FDJ09,OUT027,3436.1938
FDS01,OUT010,3436.1938
FDV33,OUT017,3436.1938
DRE12,OUT017,3436.1938
FDR07,OUT013,3436.1938
FDP48,OUT010,3436.1938
NCB55,OUT035,5299.768
FDQ08,OUT013,3436.1938
FDR34,OUT035,3436.1938
FDO33,OUT046,4745.8224
FDP13,OUT045,4745.8224
FDX12,OUT049,3436.1938
NCT06,OUT049,3436.1938
FDR16,OUT019,3436.1938
FDE36,OUT046,3436.1938
FDZ36,OUT049,3436.1938
FDV13,OUT045,3436.1938
NCZ17,OUT035,3436.1938
FDU56,OUT045,3436.1938
FDM09,OUT035,4745.8224
FDV02,OUT017,3436.1938
FDS34,OUT018,3436.1938
FDA11,OUT049,3436.1938
FDP09,OUT017,3436.1938
FDB29,OUT027,3436.1938
FDT19,OUT017,3436.1938
DRH15,OUT017,4745.8224
FDY38,OUT046,4745.8224
FDF14,OUT027,3436.1938
FDN48,OUT010,4745.8224
FDQ12,OUT013,3436.1938
NCJ43,OUT045,3436.1938
FDE17,OUT019,4745.8224
FDB05,OUT035,3436.1938
FDH10,OUT045,3436.1938
NCR06,OUT017,3436.1938
FDU32,OUT018,3436.1938
FDD56,OUT049,4745.8224
FDO36,OUT018,3436.1938
FDH16,OUT010,4745.8224
FDX10,OUT018,4745.8224
FDZ37,OUT017,3436.1938
FDU31,OUT010,3436.1938
DRC49,OUT049,3436.1938
FDL15,OUT045,3436.1938
FDN32,OUT019,3436.1938
DRH59,OUT027,3436.1938
NCU29,OUT049,3436.1938
FDR37,OUT019,3436.1938
FDS14,OUT018,3436.1938
FDU02,OUT027,4745.8224
FDJ08,OUT035,4745.8224
NCZ06,OUT045,4745.8224
FDO31,OUT049,3436.1938
FDH31,OUT018,3436.1938
FDS58,OUT017,3436.1938
NCA53,OUT027,3436.1938
FDF50,OUT046,3436.1938
NCW42,OUT049,3436.1938
NCQ17,OUT045,4745.8224
FDK51,OUT018,3436.1938
NCW41,OUT010,3436.1938
NCR29,OUT017,3436.1938
FDB08,OUT019,3436.1938
FDA40,OUT027,4745.8224
FDL14,OUT018,3436.1938
FDB47,OUT046,3436.1938
FDO03,OUT035,3436.1938
DRK13,OUT019,5299.768
FDX13,OUT010,3436.1938
FDF52,OUT046,3436.1938
FDT11,OUT013,3436.1938
FDB08,OUT013,3436.1938
FDQ28,OUT018,3436.1938
FDD29,OUT045,3436.1938
NCQ29,OUT027,4745.8224
NCO02,OUT013,3436.1938
FDR56,OUT010,5034.7796
NCM54,OUT049,3436.1938
FDP51,OUT035,4745.8224
FDT38,OUT013,3436.1938
FDZ20,OUT018,3436.1938
FDJ53,OUT013,3436.1938
FDX13,OUT049,3436.1938
FDP58,OUT035,4745.8224
NCK31,OUT019,3436.1938
FDA35,OUT018,3436.1938
FDV37,OUT018,3436.1938
NCO07,OUT027,3436.1938
FDA20,OUT045,3436.1938
FDZ59,OUT035,4745.8224
NCY17,OUT017,5299.768
FDQ28,OUT035,3436.1938
FDV35,OUT017,4745.8224
FDQ36,OUT013,5034.7796
FDD34,OUT018,3436.1938
FDK51,OUT045,3436.1938
FDV31,OUT035,4745.8224
FDR04,OUT035,3436.1938
FDR14,OUT049,5299.768
DRC36,OUT010,3436.1938
FDE39,OUT019,3436.1938
FDP57,OUT049,3436.1938
FDE57,OUT046,3436.1938
NCN18,OUT046,4745.8224
NCQ05,OUT018,3436.1938
FDW47,OUT035,3436.1938
FDV46,OUT035,3436.1938
NCP29,OUT045,4745.8224
FDE09,OUT018,3436.1938
NCU06,OUT027,3436.1938
FDT19,OUT010,5034.7796
DRF15,OUT017,3436.1938
DRI51,OUT013,3436.1938
NCX54,OUT013,3436.1938
DRE01,OUT013,5299.768
NCB07,OUT045,3436.1938
FDU50,OUT035,3436.1938
FDG40,OUT035,3436.1938
FDW10,OUT018,3436.1938
FDX51,OUT013,3436.1938
NCP17,OUT045,3436.1938
FDP21,OUT035,3436.1938
FDL04,OUT045,4745.8224
FDV23,OUT013,4745.8224
FDF24,OUT046,3436.1938
FDH56,OUT027,3436.1938
FDB51,OUT049,3436.1938
FDI58,OUT027,3436.1938
FDR20,OUT013,3436.1938
FDC51,OUT018,3436.1938
FDB16,OUT027,3436.1938
FDE40,OUT049,4745.8224
NCM17,OUT035,3436.1938
FDU56,OUT035,3436.1938
FDS32,OUT019,3436.1938
FDX02,OUT049,3436.1938
FDT39,OUT027,3436.1938
FDE35,OUT017,3436.1938
NCI42,OUT019,3436.1938
DRL23,OUT046,3436.1938
FDA10,OUT046,4745.8224
FDA11,OUT013,3436.1938
NCM06,OUT046,3436.1938
NCT05,OUT035,3436.1938
NCQ02,OUT010,3436.1938
NCY06,OUT049,3436.1938
FDY56,OUT035,3436.1938
FDL02,OUT035,4745.8224
NCI06,OUT035,3436.1938
FDQ14,OUT045,3436.1938
FDQ12,OUT017,3436.1938
FDP36,OUT046,4745.8224
FDK21,OUT027,3436.1938
FDO40,OUT045,3436.1938
NCK54,OUT019,3436.1938
FDY09,OUT018,3436.1938
NCW30,OUT049,3436.1938
NCC55,OUT027,3436.1938
FDE58,OUT018,3436.1938
FDR39,OUT013,3436.1938
FDU28,OUT049,4745.8224
FDH08,OUT017,3436.1938
FDG35,OUT045,3436.1938
FDG22,OUT049,3436.1938
FDC34,OUT035,5034.7796
FDP15,OUT018,3436.1938
FDK34,OUT010,3436.1938
FDU45,OUT035,3436.1938
FDQ04,OUT027,3436.1938
FDX22,OUT018,3436.1938
FDB45,OUT017,3436.1938
NCH43,OUT027,3436.1938
DRE60,OUT046,5299.768
FDD17,OUT027,3436.1938
NCM54,OUT017,3436.1938
NCH55,OUT013,3436.1938
NCT06,OUT017,3436.1938
FDA48,OUT027,4745.8224
FDY58,OUT027,3436.1938
FDO25,OUT045,4745.8224
FDN50,OUT045,3436.1938
FDH35,OUT035,3436.1938
FDK09,OUT045,4745.8224
FDO16,OUT013,3436.1938
FDW11,OUT045,3436.1938
FDU47,OUT027,3436.1938
NCQ42,OUT010,3436.1938
FDK55,OUT027,3436.1938
FDN08,OUT049,4745.8224
FDT57,OUT045,3436.1938
FDJ12,OUT018,3436.1938
DRL59,OUT017,3436.1938
NCN53,OUT046,3436.1938
FDO51,OUT010,3436.1938
FDK56,OUT017,4745.8224
FDY12,OUT035,4745.8224
FDU15,OUT035,3436.1938
FDQ19,OUT046,3436.1938
DRF15,OUT045,3436.1938
DRE25,OUT019,4745.8224
FDK57,OUT018,3436.1938
FDD33,OUT010,5299.768
FDR34,OUT027,3436.1938
FDU04,OUT045,3436.1938
FDE35,OUT019,3436.1938
NCD31,OUT035,3436.1938
FDJ56,OUT035,5299.768
NCU53,OUT046,3436.1938
FDD39,OUT035,3436.1938
NCU17,OUT019,5299.768
FDJ20,OUT046,4745.8224
NCW41,OUT018,3436.1938
FDL52,OUT035,3436.1938
FDS39,OUT035,3436.1938
DRJ47,OUT045,3436.1938
FDP13,OUT010,5034.7796
DRK39,OUT010,3436.1938
FDF28,OUT010,3436.1938
FDB09,OUT045,3436.1938
FDM51,OUT046,3436.1938
DRM49,OUT018,5034.7796
DRF23,OUT013,4745.8224
DRH01,OUT035,4745.8224
FDH12,OUT027,3436.1938
FDA28,OUT019,3436.1938
FDW37,OUT018,4745.8224
FDF02,OUT046,4745.8224
DRL37,OUT046,3436.1938
NCF43,OUT046,3436.1938
FDH08,OUT010,3436.1938
FDR34,OUT019,3436.1938
NCK19,OUT049,4745.8224
NCD55,OUT018,3436.1938
FDT27,OUT049,3436.1938
FDQ57,OUT045,3436.1938
FDA47,OUT035,4745.8224
DRG15,OUT027,3436.1938
FDE05,OUT018,3436.1938
FDN46,OUT046,4745.8224
FDX27,OUT027,4745.8224
FDT51,OUT045,3436.1938
FDU33,OUT013,4745.8224
FDJ16,OUT027,4745.8224
FDD20,OUT019,3436.1938
FDT36,OUT049,4745.8224
DRF15,OUT027,3436.1938
FDN52,OUT010,5034.7796
FDC22,OUT027,4745.8224
FDX15,OUT045,5299.768
FDT13,OUT013,3436.1938
FDU04,OUT017,3436.1938
FDU31,OUT019,3436.1938
FDW59,OUT027,3436.1938
NCO29,OUT046,3436.1938
FDL15,OUT035,3436.1938
FDI41,OUT049,3436.1938
FDQ48,OUT049,3436.1938
DRI39,OUT013,4745.8224
FDI08,OUT013,3436.1938
FDC21,OUT049,3436.1938
FDF58,OUT035,3436.1938
FDS08,OUT010,4745.8224
FDE47,OUT045,3436.1938
NCP18,OUT019,3436.1938
NCR41,OUT013,3436.1938
FDA27,OUT013,3436.1938
FDA43,OUT035,3436.1938
FDA49,OUT045,3436.1938
NCE55,OUT018,3436.1938
DRM49,OUT027,5034.7796
FDF22,OUT027,3436.1938
FDQ15,OUT018,5034.7796
NCS54,OUT017,3436.1938
NCY05,OUT013,3436.1938
FDR45,OUT046,3436.1938
FDK57,OUT049,3436.1938
FDF41,OUT010,5299.768
FDV21,OUT046,3436.1938
FDD51,OUT046,4745.8224
FDF33,OUT046,3436.1938
FDA38,OUT046,3436.1938
FDR56,OUT045,4745.8224
NCN41,OUT017,3436.1938
FDC60,OUT027,4745.8224
FDB47,OUT045,3436.1938
DRH01,OUT013,4745.8224
FDW08,OUT046,4745.8224
FDF38,OUT027,3436.1938
FDY32,OUT017,4745.8224
FDG34,OUT049,3436.1938
FDG47,OUT019,4745.8224
NCF18,OUT035,4745.8224
FDL39,OUT019,4745.8224
NCH55,OUT035,3436.1938
DRJ35,OUT049,3436.1938
FDS44,OUT035,5034.7796
DRE01,OUT018,5299.768
FDY39,OUT013,3436.1938
FDY32,OUT018,4745.8224
FDR33,OUT027,3436.1938
NCP50,OUT049,3436.1938
FDZ47,OUT018,3436.1938
FDU57,OUT049,4745.8224
FDY44,OUT013,3436.1938
DRH59,OUT018,3436.1938
FDB03,OUT027,5034.7796
FDY46,OUT045,3436.1938
FDM39,OUT045,3436.1938
FDY36,OUT035,3436.1938
NCM55,OUT035,3436.1938
FDJ50,OUT010,3436.1938
DRL60,OUT013,3436.1938
NCJ54,OUT049,3436.1938
FDX59,OUT017,3436.1938
FDI07,OUT013,3436.1938
DRF51,OUT010,5299.768
FDM14,OUT017,3436.1938
FDP21,OUT045,3436.1938
FDE40,OUT035,4745.8224
FDE05,OUT035,3436.1938
FDM13,OUT027,3436.1938
FDC34,OUT027,5034.7796
NCI55,OUT018,3436.1938
NCE43,OUT018,4745.8224
FDW58,OUT018,3436.1938
FDG60,OUT045,3436.1938
FDV31,OUT017,4745.8224
FDR47,OUT013,4745.8224
FDM60,OUT019,3436.1938
NCF06,OUT018,3436.1938
NCN26,OUT027,3436.1938
FDQ59,OUT049,3436.1938
FDF09,OUT046,3436.1938
NCS06,OUT017,3436.1938
FDT44,OUT046,4745.8224
FDI19,OUT017,3436.1938
FDT22,OUT017,4745.8224
NCF54,OUT027,3436.1938
DRG25,OUT045,3436.1938
FDB59,OUT017,3436.1938
FDQ37,OUT017,4745.8224
FDP56,OUT035,3436.1938
FDW44,OUT035,3436.1938
FDJ26,OUT010,4745.8224
FDU43,OUT018,3436.1938
FDW33,OUT045,4745.8224
NCX53,OUT027,3436.1938
FDN56,OUT010,5034.7796
DRF15,OUT049,3436.1938
FDO33,OUT017,4745.8224
FDZ39,OUT010,3436.1938
NCJ19,OUT017,4745.8224
FDU01,OUT035,3436.1938
FDT12,OUT035,3436.1938
NCM18,OUT018,3436.1938
FDP19,OUT017,5299.768
NCR42,OUT049,3436.1938
FDN10,OUT046,3436.1938
FDG44,OUT017,4745.8224
FDQ10,OUT046,3436.1938
DRH13,OUT049,3436.1938
FDT52,OUT013,3436.1938
FDM56,OUT045,3436.1938
NCO43,OUT010,3436.1938
NCV29,OUT035,3436.1938
NCF06,OUT013,3436.1938
FDO50,OUT035,3436.1938
FDT59,OUT013,3436.1938
FDX40,OUT027,4745.8224
FDE50,OUT017,3436.1938
FDX51,OUT017,3436.1938
NCD30,OUT018,3436.1938
FDK15,OUT013,4745.8224
FDL12,OUT045,4745.8224
FDK46,OUT017,3436.1938
DRH49,OUT010,3436.1938
FDQ57,OUT046,3436.1938
FDY59,OUT017,3436.1938
FDO09,OUT018,4745.8224
NCG30,OUT035,4745.8224
FDM09,OUT017,4745.8224
NCN17,OUT027,3436.1938
NCS42,OUT013,3436.1938
FDD02,OUT019,4745.8224
FDE34,OUT013,4745.8224
FDU38,OUT045,3436.1938
FDB33,OUT046,3436.1938
NCJ29,OUT017,3436.1938
FDZ27,OUT035,3436.1938
FDI40,OUT013,4745.8224
FDG22,OUT013,3436.1938
FDT51,OUT017,3436.1938
FDF20,OUT018,3436.1938
FDV50,OUT035,4745.8224
FDT02,OUT049,3436.1938
DRC49,OUT017,3436.1938
FDF26,OUT049,3436.1938
FDV52,OUT035,3436.1938
FDX59,OUT049,3436.1938
FDV25,OUT035,3436.1938
FDW23,OUT027,3436.1938
FDE53,OUT018,3436.1938
FDA19,OUT017,3436.1938
FDH22,OUT046,4745.8224
NCO41,OUT013,3436.1938
FDX12,OUT017,3436.1938
FDF17,OUT013,3436.1938
FDS11,OUT045,3436.1938
FDR51,OUT035,5034.7796
FDT49,OUT010,5299.768
FDC56,OUT013,4745.8224
FDR13,OUT027,3436.1938
FDQ60,OUT035,4745.8224
FDN38,OUT049,4745.8224
NCL29,OUT013,4745.8224
FDO13,OUT027,3436.1938
FDE26,OUT018,4745.8224
FDA31,OUT010,5299.768
FDX14,OUT035,3436.1938
FDA34,OUT045,3436.1938
FDF26,OUT013,3436.1938
FDE38,OUT045,3436.1938
DRI11,OUT046,3436.1938
FDQ60,OUT027,4745.8224
FDL21,OUT027,3436.1938
DRC12,OUT027,3436.1938
FDC47,OUT046,4745.8224
FDE57,OUT045,3436.1938
FDT14,OUT045,4745.8224
NCZ53,OUT046,3436.1938
FDE28,OUT018,4745.8224
FDR19,OUT035,5034.7796
NCF54,OUT019,3436.1938
FDZ08,OUT046,4745.8224
NCJ05,OUT018,3436.1938
